Filename,FirmCode,Year_x,so_chu_de_x,so_chu_de_phan_biet_x,so_tu_de_x,so_tu_de_phan_biet_x,so_tu_muon_x,so_tu_muon_phan_biet_x,so_tu_co_1_nghia_x,so_tu_co_1_pos_x,so_tu_co_2_nghia_x,so_tu_co_2_pos_x,so_tu_co_3_nghia_x,so_tu_co_3_pos_x,so_tu_co_nhieu_pos_x,so_tu_da_nghia_x,tong_so_tu_loai_cua_tat_ca_cac_tu_x,tong_tan_suat_chu_x,tong_tan_suat_chu_phan_biet_x,tong_tan_suat_tu_x,tong_tan_suat_tu_phan_biet_x,tong_thu_hang_chu_x,tong_thu_hang_chu_phan_biet_x,tong_thu_hang_tu_x,tong_thu_hang_tu_phan_biet_x,so_tu_dia_phuong_x,so_tu_dia_phuong_phan_biet_x,so_tu_han_viet_x,so_tu_han_viet_1_chu_x,so_tu_han_viet_2_chu_x,so_tu_han_viet_3_chu_x,so_tu_han_viet_nhieu_chu_x,so_tu_han_viet_phan_biet_x,so_cau_x,so_cau_duoi_10_tu_x,so_cau_duoi_13_chu_x,so_cau_tu_10_tu_x,so_cau_tu_13_chu_x,so_chu_x,so_chu_phan_biet_x,so_ky_tu_x,so_tu_x,so_tu_1_chu_x,so_tu_2_chu_x,so_tu_3_chu_x,so_tu_nhieu_chu_x,so_tu_phan_biet_x,Code,Year_y,so_chu_de_y,so_chu_de_phan_biet_y,so_tu_de_y,so_tu_de_phan_biet_y,so_tu_muon_y,so_tu_muon_phan_biet_y,so_tu_co_1_nghia_y,so_tu_co_1_pos_y,so_tu_co_2_nghia_y,so_tu_co_2_pos_y,so_tu_co_3_nghia_y,so_tu_co_3_pos_y,so_tu_co_nhieu_pos_y,so_tu_da_nghia_y,tong_so_tu_loai_cua_tat_ca_cac_tu_y,tong_tan_suat_chu_y,tong_tan_suat_chu_phan_biet_y,tong_tan_suat_tu_y,tong_tan_suat_tu_phan_biet_y,tong_thu_hang_chu_y,tong_thu_hang_chu_phan_biet_y,tong_thu_hang_tu_y,tong_thu_hang_tu_phan_biet_y,so_tu_dia_phuong_y,so_tu_dia_phuong_phan_biet_y,so_tu_han_viet_y,so_tu_han_viet_1_chu_y,so_tu_han_viet_2_chu_y,so_tu_han_viet_3_chu_y,so_tu_han_viet_nhieu_chu_y,so_tu_han_viet_phan_biet_y,so_cau_y,so_cau_duoi_10_tu_y,so_cau_duoi_13_chu_y,so_cau_tu_10_tu_y,so_cau_tu_13_chu_y,so_chu_y,so_chu_phan_biet_y,so_ky_tu_y,so_tu_y,so_tu_1_chu_y,so_tu_2_chu_y,so_tu_3_chu_y,so_tu_nhieu_chu_y,so_tu_phan_biet_y,CodeYear,dup,FirmName,StockExchange,GroupInd,TotalAssets,Debt,Equity,ProfitBeforeTax,ProfitAfterTax,Profit_Others,Revenue_Gross,Revenue_Net,D,Ind,Ind_Name,Name_Person,Gender,Position,YearBirth,Edu,Nationality,Stock_Num,Manager,Year_StartWork,BoardMember,R,Control,CHAIR,CEO,Duality,CEO1,IndCode,IndName,INDB,BSIZE,FOR_No,FOR,FOR_Ind_No,FOR_Ind,FOR_Org_No,FOR_Org,DOM_Ind_No,DOM_Ind,DOM_Org_No,DOM_Org,GOV
DPM_2018_BCTN.txt,DPM,2018.0,36647,457,11509,286,13474,1083,8662,12160,5094,8317,2776,4769,16096,18677,63811,187057.999,19012.69758,201235.6222,28090.66416,35075066,6728884,71163348.12,11237413.16,396,50,12789,2818,9772,199,9971,1052,5475,4458,4312,1017,1163,52881,3159,193017,35707,20122,14265,1068,15585,4069,DPM,2018.0,36647,457,11509,286,13474,1083,8662,12160,5094,8317,2776,4769,16096,18677,63811,187057.999,19012.69758,201235.6222,28090.66416,35075066,6728884,71163348.12,11237413.16,396,50,12789,2818,9772,199,9971,1052,5475,4458,4312,1017,1163,52881,3159,193017,35707,20122,14265,1068,15585,4069,DPM2018,0,Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP,HoSE,"Sản xuất hóa chất, dược phẩm",11134300000000.0,2879250000000.0,8255010000000.0,870616000000.0,712474000000.0,16399612456.0,9395360000000.0,9297110000000.0,HOSE,511.0,"Sản xuất hóa chất, dược phẩm",Lê Cự Tân,1.0,CTHĐQT,1967.0,2.0,1.0,170500.0,0.0,2013.0,1.0,0.0,0.0,0.0,,0.0,0.0,511.0,"Sản xuất hóa chất, dược phẩm",4.0,5.0,83464391.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,233204253.0,60.0,60.0
DPR_2018_BCTN.txt,DPR,2018.0,9109,431,2956,236,3318,610,1812,2963,1449,2298,859,1097,4146,4968,16242,47337.2822,7550.356385,51829.95234,11692.39214,8971883,2373309,18349257.45,4450674.892,143,35,3166,627,2472,67,2539,597,1717,1437,1424,280,293,13306,1506,45937,9151,5242,3699,174,3909,1789,DPR,2018.0,9109,431,2956,236,3318,610,1812,2963,1449,2298,859,1097,4146,4968,16242,47337.2822,7550.356385,51829.95234,11692.39214,8971883,2373309,18349257.45,4450674.892,143,35,3166,627,2472,67,2539,597,1717,1437,1424,280,293,13306,1506,45937,9151,5242,3699,174,3909,1789,DPR2018,0,CTCP Cao su Đồng Phú,HoSE,"Sản xuất hóa chất, dược phẩm",3659590000000.0,1214120000000.0,2445460000000.0,301644000000.0,235038000000.0,10700663148.0,1030080000000.0,1030050000000.0,HOSE,511.0,"Sản xuất hóa chất, dược phẩm",Mai Huỳnh Nhật,1.0,CTHĐQT,1965.0,2.0,1.0,1600.0,0.0,,1.0,0.0,0.0,0.0,,0.0,0.0,511.0,"Sản xuất hóa chất, dược phẩm",4.0,5.0,8244570.0,19.0,0.0,0.0,2944680.0,7.0,0.0,0.0,24000000.0,60.0,0.0
DPR_2019_BCTN.txt,DPR,2019.0,12197,435,4827,267,5437,758,2783,4913,2389,4313,1985,2412,8252,8963,38932,143113.921,31854.38977,147237.6637,38224.5972,46023160,12306707,50159557.66,15012089.6,841,97,4901,2246,2592,63,2655,705,4241,3623,3673,618,568,29738,4865,108286,24537,19803,4370,277,4734,5505,DPR,2019.0,12197,435,4827,267,5437,758,2783,4913,2389,4313,1985,2412,8252,8963,38932,143113.921,31854.38977,147237.6637,38224.5972,46023160,12306707,50159557.66,15012089.6,841,97,4901,2246,2592,63,2655,705,4241,3623,3673,618,568,29738,4865,108286,24537,19803,4370,277,4734,5505,DPR2019,0,CTCP Cao su Đồng Phú,HoSE,"Sản xuất hóa chất, dược phẩm",3737260000000.0,1459400000000.0,2277860000000.0,243868000000.0,191164000000.0,28653838975.0,1033250000000.0,1033080000000.0,HOSE,511.0,"Sản xuất hóa chất, dược phẩm",Mai Huỳnh Nhật,1.0,CTHĐQT,1965.0,2.0,1.0,1600.0,0.0,,1.0,0.0,0.0,0.0,,0.0,0.0,511.0,"Sản xuất hóa chất, dược phẩm",4.0,5.0,6415970.0,15.0,0.0,0.0,2944680.0,7.0,0.0,0.0,24000000.0,56.0,0.0
DQC_2018_BCTN.txt,DQC,2018.0,26444,469,8866,304,10335,1074,5687,9048,4196,6087,2144,3654,12009,14531,48086,138516.7131,16121.74561,149453.4601,24556.06593,26626588,5694270,52259670.96,9534808.566,434,61,9777,2229,7428,112,7548,1042,4415,3657,3583,758,832,38915,2835,145711,26678,15269,10820,384,11409,3639,DQC,2018.0,26444,469,8866,304,10335,1074,5687,9048,4196,6087,2144,3654,12009,14531,48086,138516.7131,16121.74561,149453.4601,24556.06593,26626588,5694270,52259670.96,9534808.566,434,61,9777,2229,7428,112,7548,1042,4415,3657,3583,758,832,38915,2835,145711,26678,15269,10820,384,11409,3639,DQC2018,0,CTCP Bóng đèn Điện Quang,HoSE,"Sản xuất trang thiết bị, dụng cụ điện",1865020000000.0,780176000000.0,1084840000000.0,112596000000.0,89983243015.0,2211614510.0,1190420000000.0,1187380000000.0,HOSE,518.0,"Sản xuất trang thiết bị, dụng cụ điện",Hồ Quỳnh Hưng,1.0,CTHĐQT/TGĐ,1971.0,2.0,1.0,2517993.0,1.0,2009.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,518.0,"Sản xuất trang thiết bị, dụng cụ điện",3.0,6.0,6048246.0,18.0,0.0,0.0,0.0,0.0,8874042.0,26.0,0.0,0.0,0.0
DRC_2018_BCTN.txt,DRC,2018.0,13788,447,4534,253,5350,790,3096,4693,2229,3195,1277,2019,6399,7605,25250,71371.24324,9529.004315,77808.85961,15243.84614,13920414,3130159,27081348.86,5809591.346,222,43,4884,1021,3804,58,3863,763,2179,1747,1702,432,477,20296,1855,70965,13848,7764,5806,194,6084,2311,DRC,2018.0,13788,447,4534,253,5350,790,3096,4693,2229,3195,1277,2019,6399,7605,25250,71371.24324,9529.004315,77808.85961,15243.84614,13920414,3130159,27081348.86,5809591.346,222,43,4884,1021,3804,58,3863,763,2179,1747,1702,432,477,20296,1855,70965,13848,7764,5806,194,6084,2311,DRC2018,0,CTCP Cao su Đà Nẵng,HoSE,Sản xuất các sản phẩm nhựa và cao su,2832650000000.0,1307500000000.0,1525150000000.0,177456000000.0,140949000000.0,197321371.0,3749140000000.0,3551100000000.0,HOSE,512.0,Sản xuất các sản phẩm nhựa và cao su,Nguyễn Tuấn Dũng,1.0,CTHĐQT,1975.0,0.0,1.0,,0.0,,1.0,0.0,0.0,0.0,,0.0,0.0,512.0,Sản xuất các sản phẩm nhựa và cao su,4.0,7.0,28624643.0,24.0,0.0,0.0,7222325.0,6.0,0.0,0.0,59999358.0,51.0,51.0
DRH_2018_BCTN.txt,DRH,2018.0,16206,442,7121,273,6801,797,3094,6349,2541,4680,2327,3261,10166,11379,44561,136000.0842,14617.06088,143551.0733,21552.89669,37085286,5209554,45674736.07,8212107.897,1080,61,6081,3033,2947,100,3048,760,3725,3077,3085,648,640,32345,2541,113178,25864,20172,5079,456,5692,3225,DRH,2018.0,16206,442,7121,273,6801,797,3094,6349,2541,4680,2327,3261,10166,11379,44561,136000.0842,14617.06088,143551.0733,21552.89669,37085286,5209554,45674736.07,8212107.897,1080,61,6081,3033,2947,100,3048,760,3725,3077,3085,648,640,32345,2541,113178,25864,20172,5079,456,5692,3225,DRH2018,0,CTCP DRH Holdings,HoSE,Bất động sản ,2191790000000.0,1419120000000.0,772674000000.0,70092520550.0,66275006738.0,-3092040551.0,162654000000.0,162654000000.0,HOSE,404.0,Bất động sản ,Phan Tấn Đạt,1.0,CTHĐQT/TGĐ,1984.0,1.0,1.0,300000.0,1.0,2015.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,404.0,Bất động sản ,5.0,7.0,279418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRH_2019_BCTN.txt,DRH,2019.0,21632,455,7444,278,8228,909,4734,7352,3150,4963,1833,2940,9700,11655,38784,112826.8415,14252.12796,120561.8547,21123.83857,21628546,4915798,41919629.35,8270043.839,272,46,7774,2034,5552,186,5740,883,3994,3423,3387,571,607,31543,2513,117114,21762,12708,8455,484,9054,3127,DRH,2019.0,21632,455,7444,278,8228,909,4734,7352,3150,4963,1833,2940,9700,11655,38784,112826.8415,14252.12796,120561.8547,21123.83857,21628546,4915798,41919629.35,8270043.839,272,46,7774,2034,5552,186,5740,883,3994,3423,3387,571,607,31543,2513,117114,21762,12708,8455,484,9054,3127,DRH2019,0,CTCP DRH Holdings,HoSE,Bất động sản ,2342150000000.0,1531710000000.0,810437000000.0,64774558548.0,54690675877.0,1354759064.0,369160000000.0,366413000000.0,HOSE,404.0,Bất động sản ,Phan Tấn Đạt,1.0,CTHĐQT/TGĐ,1984.0,1.0,1.0,1004810.0,1.0,2015.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,404.0,Bất động sản ,5.0,6.0,1022400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRL_2018_BCTN.txt,DRL,2018.0,12829,435,5171,251,5210,792,2983,4768,2075,3589,1433,2195,7299,8170,33041,110206.9917,25183.54328,114438.8402,31053.80871,31019498,9611363,39092531.34,12125578.81,501,84,4832,1949,2860,22,2883,745,2827,2274,2295,553,532,25187,3957,88708,19768,14762,4666,276,5006,4505,DRL,2018.0,12829,435,5171,251,5210,792,2983,4768,2075,3589,1433,2195,7299,8170,33041,110206.9917,25183.54328,114438.8402,31053.80871,31019498,9611363,39092531.34,12125578.81,501,84,4832,1949,2860,22,2883,745,2827,2274,2295,553,532,25187,3957,88708,19768,14762,4666,276,5006,4505,DRL2018,0,CTCP Thủy điện - Điện Lực 3,HoSE,"Phát, truyền tải và phân phối điện năng",136838000000.0,9024892151.0,127813000000.0,55061371790.0,51779651612.0,-2840910.0,84341677350.0,84341677350.0,HOSE,301.0,"Phát, truyền tải và phân phối điện năng",Lê Kim Hùng,1.0,CTHĐQT,1956.0,1.0,1.0,10000.0,0.0,2011.0,1.0,0.0,0.0,0.0,,0.0,0.0,301.0,"Phát, truyền tải và phân phối điện năng",4.0,5.0,65600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2890000.0,30.0,0.0
DRL_2019_BCTN.txt,DRL,2019.0,10709,437,3919,248,4225,716,2486,3812,1598,2777,1106,1683,5481,6199,24628,83759.30154,22371.09871,87448.255,27106.21001,22361839,8389566,30793923.25,10604141.21,285,64,3945,1311,2600,30,2634,684,2284,1858,1873,426,411,19627,3545,68831,14897,10529,4080,221,4368,3941,DRL,2019.0,10709,437,3919,248,4225,716,2486,3812,1598,2777,1106,1683,5481,6199,24628,83759.30154,22371.09871,87448.255,27106.21001,22361839,8389566,30793923.25,10604141.21,285,64,3945,1311,2600,30,2634,684,2284,1858,1873,426,411,19627,3545,68831,14897,10529,4080,221,4368,3941,DRL2019,0,CTCP Thủy điện - Điện Lực 3,HoSE,"Phát, truyền tải và phân phối điện năng",136118000000.0,27177758501.0,108940000000.0,59209367779.0,55679460823.0,0.0,89960985336.0,89960985336.0,HOSE,301.0,"Phát, truyền tải và phân phối điện năng",Lê Kim Hùng,1.0,CTHĐQT,1956.0,1.0,1.0,10000.0,0.0,2011.0,1.0,0.0,0.0,0.0,,0.0,0.0,301.0,"Phát, truyền tải và phân phối điện năng",4.0,5.0,68310.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2890000.0,30.0,0.0
DXG_2018_BCTN.txt,DXG,2018.0,13065,451,4027,255,4951,809,2807,4331,2001,3166,852,1738,5985,6899,25029,80824.62632,13137.34894,84529.809,19043.42925,17524879,4493824,30022532.31,7444368.429,243,44,4744,1328,3263,152,3416,786,2652,2270,2205,382,447,21117,2359,73111,14632,8740,5432,374,5892,2826,DXG,2018.0,13065,451,4027,255,4951,809,2807,4331,2001,3166,852,1738,5985,6899,25029,80824.62632,13137.34894,84529.809,19043.42925,17524879,4493824,30022532.31,7444368.429,243,44,4744,1328,3263,152,3416,786,2652,2270,2205,382,447,21117,2359,73111,14632,8740,5432,374,5892,2826,DXG2018,0,CTCP Tập đoàn Đất Xanh,HoSE,Phát triển bất động sản,13728700000000.0,7529620000000.0,6199090000000.0,2101780000000.0,1722790000000.0,-5501038880.0,4645500000000.0,4645320000000.0,HOSE,405.0,Phát triển bất động sản,Lương Trí Thìn,1.0,CTHĐQT/TGĐ,1976.0,1.0,1.0,32460440.0,1.0,2003.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,405.0,Phát triển bất động sản,2.0,5.0,168098425.0,48.0,0.0,0.0,0.0,0.0,32460440.0,9.0,19157477.0,5.0,0.0
DXG_2019_BCTN.txt,DXG,2019.0,15003,462,4666,282,5667,911,3353,4797,2112,3495,1013,2117,6814,7702,27687,85280.4002,12474.90783,90751.80854,19975.33373,17353776,4236241,32230411.81,7766307.834,250,48,5439,1453,3817,166,3986,888,2762,2313,2233,449,529,23096,2304,80520,15819,9139,6194,398,6680,2978,DXG,2019.0,15003,462,4666,282,5667,911,3353,4797,2112,3495,1013,2117,6814,7702,27687,85280.4002,12474.90783,90751.80854,19975.33373,17353776,4236241,32230411.81,7766307.834,250,48,5439,1453,3817,166,3986,888,2762,2313,2233,449,529,23096,2304,80520,15819,9139,6194,398,6680,2978,DXG2019,0,CTCP Tập đoàn Đất Xanh,HoSE,Phát triển bất động sản,19880500000000.0,10652700000000.0,9227820000000.0,2388510000000.0,1886220000000.0,78724345252.0,5814790000000.0,5813580000000.0,HOSE,405.0,Phát triển bất động sản,Lương Trí Thìn,1.0,CTHĐQT/TGĐ,1976.0,1.0,1.0,60187173.0,1.0,2003.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,405.0,Phát triển bất động sản,3.0,5.0,236866012.0,46.0,0.0,0.0,0.0,0.0,60187173.0,12.0,0.0,0.0,0.0
DXP_Baocaothuongnien_2018.txt,DXP,2018.0,8894,430,3119,240,3397,666,2050,3194,1312,2205,863,1106,4115,4955,16539,47703.40564,8131.572324,51578.0076,12691.8556,9285640,2626721,17622685.51,4772681.856,165,41,3187,845,2293,48,2342,645,1099,770,742,329,357,13374,1605,47556,9312,5566,3513,154,3746,1949,DXP,2018.0,8894,430,3119,240,3397,666,2050,3194,1312,2205,863,1106,4115,4955,16539,47703.40564,8131.572324,51578.0076,12691.8556,9285640,2626721,17622685.51,4772681.856,165,41,3187,845,2293,48,2342,645,1099,770,742,329,357,13374,1605,47556,9312,5566,3513,154,3746,1949,DXP2018,0,CTCP Cảng Đoạn Xá,HNX,Hỗ trợ vận tải,389097000000.0,21926684060.0,367170000000.0,41374380905.0,33908074095.0,129414890.0,92321151727.0,92321151727.0,HNX,808.0,Hỗ trợ vận tải,Hoàng Văn Quang,1.0,CTHĐQT,1972.0,0.0,1.0,6270000.0,0.0,,1.0,0.0,0.0,0.0,,0.0,0.0,808.0,Hỗ trợ vận tải,3.0,4.0,9797650.0,38.0,0.0,0.0,8247262.0,32.0,6270000.0,24.0,6270000.0,24.0,0.0
DXP_Baocaothuongnien_2019.txt,DXP,2019.0,9757,430,3390,235,3762,694,2286,3462,1421,2410,877,1225,4510,5368,17744,49626.79159,7401.857798,53853.57411,12156.33462,9027791,2318379,18354523.57,4603536.335,171,30,3535,895,2586,53,2640,678,1124,779,744,345,380,14309,1519,50944,9809,5641,3919,170,4168,1863,DXP,2019.0,9757,430,3390,235,3762,694,2286,3462,1421,2410,877,1225,4510,5368,17744,49626.79159,7401.857798,53853.57411,12156.33462,9027791,2318379,18354523.57,4603536.335,171,30,3535,895,2586,53,2640,678,1124,779,744,345,380,14309,1519,50944,9809,5641,3919,170,4168,1863,DXP2019,0,CTCP Cảng Đoạn Xá,HNX,Hỗ trợ vận tải,432693000000.0,24956536920.0,407736000000.0,50951602968.0,41266309562.0,18526486.0,118551000000.0,118551000000.0,HNX,808.0,Hỗ trợ vận tải,Hoàng Văn Quang,1.0,CTHĐQT,1972.0,0.0,1.0,6270000.0,0.0,,1.0,0.0,0.0,0.0,,0.0,0.0,808.0,Hỗ trợ vận tải,3.0,4.0,10084860.0,39.0,0.0,0.0,2863277.0,11.0,6270000.0,24.0,0.0,0.0,0.0
EID_Baocaothuongnien_2018.txt,EID,2018.0,17232,427,6246,254,6453,679,3346,5675,2886,4222,1544,2210,8262,9858,33982,99867.81246,14009.66722,106687.8102,19000.59873,21235691,4863300,36928517.81,7489720.599,325,39,6288,2061,4078,149,4227,660,3841,3327,3278,514,563,26202,2353,98321,19051,12443,6211,282,6608,2799,EID,2018.0,17232,427,6246,254,6453,679,3346,5675,2886,4222,1544,2210,8262,9858,33982,99867.81246,14009.66722,106687.8102,19000.59873,21235691,4863300,36928517.81,7489720.599,325,39,6288,2061,4078,149,4227,660,3841,3327,3278,514,563,26202,2353,98321,19051,12443,6211,282,6608,2799,EID2018,0,CTCP Đầu tư và Phát triển Giáo dục Hà Nội,HNX,Công nghiệp xuất bản - Ngoại trừ internet,446113000000.0,183902000000.0,262211000000.0,52786473295.0,40947453996.0,-819697378.0,617413000000.0,599103000000.0,HNX,901.0,Công nghiệp xuất bản - Ngoại trừ internet,Phạm Văn Thắng,1.0,CTHĐQT,1967.0,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,0.0,901.0,Công nghiệp xuất bản - Ngoại trừ internet,2.0,5.0,3519137.0,23.0,781600.0,5.0,0.0,0.0,0.0,0.0,6782789.0,45.0,40.0
EID_Baocaothuongnien_2019.txt,EID,2019.0,19029,446,6620,262,7285,752,3714,6302,3268,4614,1632,2558,8925,10718,35255,99457.45001,13278.96868,107717.1633,18724.82528,19282817,4544132,37321889.66,7408382.325,275,39,6888,1839,4884,165,5049,732,4278,3780,3720,498,558,27555,2290,103120,19413,11807,7200,302,7606,2756,EID,2019.0,19029,446,6620,262,7285,752,3714,6302,3268,4614,1632,2558,8925,10718,35255,99457.45001,13278.96868,107717.1633,18724.82528,19282817,4544132,37321889.66,7408382.325,275,39,6888,1839,4884,165,5049,732,4278,3780,3720,498,558,27555,2290,103120,19413,11807,7200,302,7606,2756,EID2019,0,CTCP Đầu tư và Phát triển Giáo dục Hà Nội,HNX,Công nghiệp xuất bản - Ngoại trừ internet,468084000000.0,185068000000.0,283016000000.0,57100013879.0,45363135395.0,345957909.0,667193000000.0,652590000000.0,HNX,901.0,Công nghiệp xuất bản - Ngoại trừ internet,Phạm Văn Thắng,1.0,CTHĐQT,1967.0,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,0.0,901.0,Công nghiệp xuất bản - Ngoại trừ internet,2.0,5.0,3624347.0,24.0,781600.0,5.0,0.0,0.0,0.0,0.0,6782789.0,45.0,40.0
ELC_Baocaothuongnien_2018.txt,ELC,2018.0,19197,438,6698,261,7548,745,3920,6440,3079,4534,1615,2631,8760,10652,34671,97985.13645,13558.93109,106512.9255,18970.46949,18492829,4654678,36811612.93,7522115.469,261,33,7149,1914,5123,112,5235,722,3632,3141,3089,491,543,27586,2334,105068,19286,11503,7367,318,7783,2786,ELC,2018.0,19197,438,6698,261,7548,745,3920,6440,3079,4534,1615,2631,8760,10652,34671,97985.13645,13558.93109,106512.9255,18970.46949,18492829,4654678,36811612.93,7522115.469,261,33,7149,1914,5123,112,5235,722,3632,3141,3089,491,543,27586,2334,105068,19286,11503,7367,318,7783,2786,ELC2018,0,CTCP Đầu tư Phát triển Công nghệ Điện tử - Viễn thông,HoSE,Viễn thông,1056460000000.0,263747000000.0,792714000000.0,12471654564.0,8982712517.0,796695678.0,412290000000.0,412290000000.0,HOSE,905.0,Viễn thông,Phan Chiến Thắng,1.0,CTHĐQT/TGĐ,1971.0,1.0,1.0,4227306.0,1.0,1995.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,905.0,Viễn thông,5.0,7.0,11496771.0,23.0,0.0,0.0,7448579.0,15.0,10183258.0,20.0,11961757.0,24.0,0.0
ELC_Baocaothuongnien_2019.txt,ELC,2019.0,18772,443,6736,260,7347,795,3806,6434,3161,4432,1613,2618,8671,10695,34448,96520.87319,13273.29249,104567.7782,19064.12855,18318490,4533899,35846645.28,7525451.629,292,36,6925,1902,4917,106,5023,771,3514,3035,3000,479,514,27147,2318,103388,19084,11528,7158,300,7556,2808,ELC,2019.0,18772,443,6736,260,7347,795,3806,6434,3161,4432,1613,2618,8671,10695,34448,96520.87319,13273.29249,104567.7782,19064.12855,18318490,4533899,35846645.28,7525451.629,292,36,6925,1902,4917,106,5023,771,3514,3035,3000,479,514,27147,2318,103388,19084,11528,7158,300,7556,2808,ELC2019,0,CTCP Đầu tư Phát triển Công nghệ Điện tử - Viễn thông,HoSE,Viễn thông,1413360000000.0,589770000000.0,823586000000.0,39083062116.0,30711481935.0,4699998587.0,874780000000.0,874760000000.0,HOSE,905.0,Viễn thông,Phan Chiến Thắng,1.0,CTHĐQT/TGĐ,1971.0,1.0,1.0,4227306.0,1.0,1995.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,905.0,Viễn thông,5.0,7.0,10250430.0,20.0,0.0,0.0,7448579.0,15.0,10183258.0,20.0,11952155.0,23.0,0.0
EVE_Baocaothuongnien_2019.txt,EVE,2019.0,32460,479,13091,324,13174,1283,7190,12011,5790,9179,3514,6393,19264,22000,82133,252454.0617,37929.15008,267530.604,49370.04217,69536669,14664645,88671050.6,19394125.04,1644,126,12023,4023,7927,72,8000,1211,5683,4315,4332,1368,1351,60617,5862,212694,47261,34601,12155,366,12660,7113,EVE,2019.0,32460,479,13091,324,13174,1283,7190,12011,5790,9179,3514,6393,19264,22000,82133,252454.0617,37929.15008,267530.604,49370.04217,69536669,14664645,88671050.6,19394125.04,1644,126,12023,4023,7927,72,8000,1211,5683,4315,4332,1368,1351,60617,5862,212694,47261,34601,12155,366,12660,7113,EVE2019,0,CTCP Everpia,HoSE,Sản xuất các sản phẩm may mặc,1537630000000.0,599106000000.0,938528000000.0,93972257447.0,71888267837.0,696100778.0,1007850000000.0,1004200000000.0,HOSE,505.0,Sản xuất các sản phẩm may mặc,Lee Jae Eun,1.0,CTHĐQT/TGĐ,1964.0,1.0,0.0,7006800.0,1.0,2007.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,505.0,Sản xuất các sản phẩm may mặc,4.0,7.0,26996306.0,64.0,7006800.0,17.0,6067690.0,14.0,0.0,0.0,0.0,0.0,0.0
EVG_Baocaothuongnien_2019.txt,EVG,2019.0,7439,321,3503,175,3736,440,1487,3089,1298,2295,1295,2183,5792,6142,28340,95452.49958,10961.37082,100354.7765,14746.30561,30871449,4005127,32677752.28,5478358.806,696,55,3091,2034,1034,23,1057,405,1533,1094,1104,439,429,19971,1881,66700,17240,14822,2155,222,2418,2229,EVG,2019.0,7439,321,3503,175,3736,440,1487,3089,1298,2295,1295,2183,5792,6142,28340,95452.49958,10961.37082,100354.7765,14746.30561,30871449,4005127,32677752.28,5478358.806,696,55,3091,2034,1034,23,1057,405,1533,1094,1104,439,429,19971,1881,66700,17240,14822,2155,222,2418,2229,EVG2019,0,CTCP Tập đoàn EverLand,HoSE,Phát triển bất động sản,848990000000.0,124132000000.0,724858000000.0,23179523153.0,18252085940.0,-772108313.0,585252000000.0,585252000000.0,HOSE,405.0,Phát triển bất động sản,Lê Đình Vinh,1.0,CTHĐQT/TGĐ,1972.0,2.0,1.0,15200000.0,1.0,2011.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,405.0,Phát triển bất động sản,3.0,5.0,1120810.0,2.0,0.0,0.0,0.0,0.0,19700000.0,33.0,0.0,0.0,0.0
FCN_Baocaothuongnien_2018.txt,FCN,2018.0,27051,462,8637,284,9831,987,5702,8836,4525,6708,2145,3645,12596,14700,49705,148111.7227,18969.81126,158941.3617,27384.95927,29503306,6699589,56529803.86,10954609.96,331,46,9257,2249,6887,118,7008,961,4763,3955,3874,808,889,40566,3149,152295,27866,16002,11220,479,11864,3971,FCN,2018.0,27051,462,8637,284,9831,987,5702,8836,4525,6708,2145,3645,12596,14700,49705,148111.7227,18969.81126,158941.3617,27384.95927,29503306,6699589,56529803.86,10954609.96,331,46,9257,2249,6887,118,7008,961,4763,3955,3874,808,889,40566,3149,152295,27866,16002,11220,479,11864,3971,FCN2018,0,CTCP FECON,HoSE,Nhà thầu chuyên môn,4723250000000.0,2789040000000.0,1934210000000.0,306282000000.0,248699000000.0,35041465705.0,2846280000000.0,2845550000000.0,HOSE,403.0,Nhà thầu chuyên môn,Phạm Việt Khoa,1.0,CTHĐQT,1973.0,2.0,1.0,5876467.0,0.0,2003.0,1.0,0.0,0.0,0.0,,0.0,0.0,403.0,Nhà thầu chuyên môn,8.0,9.0,33268200.0,35.0,0.0,0.0,23144063.0,25.0,5876467.0,6.0,0.0,0.0,0.0
